scenario,month,active_pib,token_price_usd,storage_price_usd_per_gibmonth,issuance_monthly_nil,bps,cost_usd_per_gibmonth
Base (100 PiB cap),92,99.97751832297666,0.003350269255889719,0.003350269255889719,282722.9713234322,26.96862664046074,0.003374380683611933
Base (100 PiB cap),93,99.98064923528987,0.0033360054390152963,0.0033360054390152963,281573.4722064935,26.85813611719175,0.0033599773523077412
Base (100 PiB cap),94,99.98334419352227,0.0033218017543589985,0.0033218017543589985,280487.69292970205,26.753846950483396,0.0033456369598272103
Base (100 PiB cap),95,99.98566388190987,0.003307657864358193,0.003307657864358193,279462.1735663132,26.6554110849364,0.003331359022758084
Base (100 PiB cap),96,99.98766054240137,0.003293573455424461,0.003293573455424461,278493.6311555397,26.5625,0.003317143090464842
Base (100 PiB cap),97,99.98937914787018,0.003279548233965694,0.003279548233965694,277578.9523574109,26.474803613565147,0.003302988740562085
Base (100 PiB cap),98,99.99085841261478,0.003265581923017554,0.003265581923017554,276715.18612478155,26.392029247094282,0.0032888955750332394
Base (100 PiB cap),99,99.99213166262886,0.0032516742593949716,0.0032516742593949716,275899.53645293467,26.31390064883393,0.0032748632169026575
Base (100 PiB cap),100,99.99322758503803,0.003237824991287172,0.003237824991287172,275129.3552541206,26.240157071850156,0.003260891307382218
Base (100 PiB cap),101,99.99417087343389,0.003224033876230736,0.003224033876230736,274402.135393564,26.170552403809907,0.0032469795034247295
Base (100 PiB cap),102,99.99498278353161,0.003210300679404675,0.003210300679404675,273715.5039145776,26.104854345603982,0.003233127475626141
Base (100 PiB cap),103,99.9956816115868,0.003196625172199578,0.003196625172199578,273067.2154731169,26.042843636070337,0.003219334906426748
Base (100 PiB cap),104,99.99628310628971,0.003183007131019861,0.003183007131019861,272455.145996135,25.98431332023037,0.003205601488568745
Base (100 PiB cap),105,99.99680082337282,0.00316944633628407,0.00316944633628407,271877.28657322767,25.929068058595877,0.003191926923773506
Base (100 PiB cap),106,99.99724643088854,0.003155942571593321,0.003155942571593321,271331.7375871013,25.876923475241696,0.003178310921607228
Base (100 PiB cap),107,99.99762997201188,0.003142495623042312,0.003142495623042312,270816.7030852095,25.8277055424682,0.0031647531985080453
Base (100 PiB cap),108,99.997960091272,0.003129105278651074,0.003129105278651074,270330.4853923411,25.78125,0.0031512534769515266
Base (100 PiB cap),109,99.99824422929775,0.003115771327898861,0.003115771327898861,269871.47996191395,25.73740180678257,0.0031378114847348242
Base (100 PiB cap),110,99.9984887904559,0.003102493561344264,0.003102493561344264,269438.17046212417,25.69601462354714,0.0031244269543624892
Base (100 PiB cap),111,99.99869928715336,0.00308927177031806,0.00308927177031806,269029.12409186375,25.656950324416965,0.0031110996225194587
Base (100 PiB cap),112,99.99888046404949,0.003076105746677221,0.003076105746677221,268642.98712037137,25.620078535925078,0.0030978292296187366
Base (100 PiB cap),113,99.99903640497486,0.003062995282610304,0.003062995282610304,268278.4806438836,25.585276201904954,0.0030846155194131216
Base (100 PiB cap),114,99.9991706249626,0.003049940170485842,0.003049940170485842,267934.3965520483,25.55242717280199,0.0030714582386618026
Base (100 PiB cap),115,99.99928614946519,0.0030369402027366774,0.0030369402027366774,267609.59369652765,25.52142181803517,0.0030583571368440116
Base (100 PiB cap),116,99.99938558253977,0.003023995171774173,0.003023995171774173,267302.99425401003,25.492156660115185,0.0030453119659129865
Base (100 PiB cap),117,99.99947116553854,0.0030111048699272246,0.0030111048699272246,267013.5802757544,25.464534029297937,0.0030323224800845017
Base (100 PiB cap),118,99.99954482762551,0.00299826908940173,0.00299826908940173,266740.39041578,25.438461737620848,0.0030193884356550216
Base (100 PiB cap),119,99.99960822925826,0.0029854876222568496,0.0029854876222568496,266482.51682987274,25.4138527712341,0.003006509590845243
Base (100 PiB cap),120,99.99966279961363,0.0029727602603949656,0.0029727602603949656,266239.10223769135,25.390625,0.002993685705665402
Aggressive (1 EiB cap),0,4.496273160941183,0.006512354807689128,0.006512354807689128,200374.07535530013,425.0,0.006818435483650517
Aggressive (1 EiB cap),1,5.378247173848609,0.006383150959796369,0.006383150959796369,227017.95402901483,402.5497250726774,0.006668828705511796
Aggressive (1 EiB cap),2,6.432108466918635,0.006255891979923602,0.006255891979923602,257209.9871750163,381.3594872561357,0.006522617869612602
Aggressive (1 EiB cap),3,7.690875881508338,0.006130621999728511,0.006130621999728511,291416.45452706877,361.3585661014858,0.006379745076240501
Aggressive (1 EiB cap),4,9.193705367288095,0.006007382317182473,0.006007382317182473,330161.15610108175,342.48021039363994,0.0062401564936001635
Aggressive (1 EiB cap),5,10.98694263059318,0.005886212155845895,0.005886212155845895,374030.87025953864,324.66141537533633,0.006103802707518845
Aggressive (1 EiB cap),6,13.125318337102799,0.005767149458044861,0.005767149458044861,423680.6559090954,307.842712474619,0.0059706391238471684
Aggressive (1 EiB cap),7,15.67328806604857,0.005650231715572576,0.005650231715572576,479838.66548752814,291.96797083400685,0.00584062642716642
Aggressive (1 EiB cap),8,18.7065099543546,0.005535496840441738,0.005535496840441738,543309.9950406483,276.9842099789746,0.005713731098142812
Aggressive (1 EiB cap),9,22.31343869903224,0.005422984076263235,0.005422984076263235,614978.916679842,262.8414230005442,0.005589925989757851
Aggressive (1 EiB cap),10,26.596993576865867,0.00531273494771733,0.00531273494771733,695808.611293978,249.4924096618746,0.005469190959382144
Aggressive (1 EiB cap),11,31.6762283790564,0.005204794240939381,0.005204794240939381,786837.2428204565,236.89261887185907,0.005351513548866138
Aggressive (1 EiB cap),12,37.68789050860593,0.005099211001021996,0.005099211001021996,889168.8932539193,225.0,0.005236889698049589
Aggressive (1 EiB cap),13,44.787703049786735,0.004996039523757814,0.004996039523757814,1003957.5249196434,213.7748625363387,0.005125324467856468
Aggressive (1 EiB cap),14,53.15113639806373,0.0048953403067479966,0.0048953403067479966,1132381.7870647942,203.17974362806785,0.0050168327369780824
Aggressive (1 EiB cap),15,62.97335605699651,0.004797180909742836,0.004797180909742836,1275608.19926785,193.1792830507429,0.004911439820717562
Aggressive (1 EiB cap),16,74.46794516602807,0.004701636655526646,0.004701636655526646,1434740.124926295,183.74010519681997,0.004809181941844884
Aggressive (1 EiB cap),17,87.86391482930125,0.004608791081343891,0.004608791081343891,1610750.142428295,174.83070768766817,0.004710106461843534
Aggressive (1 EiB cap),18,103.40045145824956,0.004518736028250664,0.004518736028250664,1804394.128183864,166.4213562373095,0.004614271758207778
Aggressive (1 EiB cap),19,121.31883789173686,0.004431571234686146,0.004431571234686146,2016106.8201664137,158.48398541700342,0.004521746612335475
Aggressive (1 EiB cap),20,141.8510649004878,0.004347403285575728,0.004347403285575728,2245881.0639922004,150.9921049894873,0.004432608957693547
Aggressive (1 EiB cap),21,165.20487019061463,0.004266343765952872,0.004266343765952872,2493136.4987095846,143.9207115002721,0.004346943835929728
Aggressive (1 EiB cap),22,191.5453485614675,0.004188506486654766,0.004188506486654766,2756588.0396302724,137.2462048309373,0.004264840427765025
Aggressive (1 EiB cap),23,220.9738922201878,0.004114003697881553,0.004114003697881553,3034129.6992211654,130.94630943592955,0.004186388074646354
Aggressive (1 EiB cap),24,253.5060166623378,0.004042941291299458,0.004042941291299458,3322754.0615965943,125.0,0.004111671293251549
Aggressive (1 EiB cap),25,289.05049737499604,0.003975413114589255,0.003975413114589255,3618530.539694981,119.38743126816934,0.004040763909602967
Aggressive (1 EiB cap),26,327.3929829322396,0.003911494676134328,0.003911494676134328,3916664.506213038,114.08987181403394,0.003973722594797076
Aggressive (1 EiB cap),27,368.1875822638983,0.0038512366815169896,0.0038512366815169896,4211652.832868368,109.08964152537145,0.0039105802494854205
Aggressive (1 EiB cap),28,410.95956594133486,0.0037946589846109342,0.0037946589846109342,4497538.706373801,104.37005259840997,0.0038513398258233707
Aggressive (1 EiB cap),29,455.1211076264199,0.0037417456139447578,0.0037417456139447578,4768251.144861536,99.91535384383408,0.003795969252908599
Aggressive (1 EiB cap),30,500.0,0.0036924415130574002,0.0036924415130574002,5017996.000947326,95.71067811865476,0.0037443981079789777
Aggressive (1 EiB cap),31,544.87889237358,0.003646651493206884,0.003646651493206884,5241650.583558261,91.74199270850171,0.0036965165323963383
Aggressive (1 EiB cap),32,589.0404340586651,0.0036042416491723446,0.0036042416491723446,5435108.408106983,87.99605249474365,0.0036521766403300507
Aggressive (1 EiB cap),33,631.8124177361016,0.0035650431773048734,0.0035650431773048734,5595526.759117719,84.46035575013605,0.0036111963531047214
Aggressive (1 EiB cap),34,672.6070170677604,0.003528858224681923,0.003528858224681923,5721446.723716465,81.12310241546864,0.0035733652794100452
Aggressive (1 EiB cap),35,710.9495026250039,0.0034954671563138663,0.0034954671563138663,5812778.493787718,77.97315471796477,0.0035384520186563613
Aggressive (1 EiB cap),36,746.4939833376621,0.003464636501244797,0.003464636501244797,5870667.563042043,75.0,0.0035062121392597347
Aggressive (1 EiB cap),37,779.0261077798122,0.0034361268422357038,0.0034361268422357038,5897274.18774544,72.19371563408467,0.0034763960894388657
Aggressive (1 EiB cap),38,808.4546514385326,0.0034097000280919844,0.0034097000280919844,5895506.039199235,69.54493590701696,0.0034487564152099795
Aggressive (1 EiB cap),39,834.7951298093853,0.0033851252708537497,0.0033851252708537497,5868742.492986615,67.04482076268573,0.003423053846276954
Aggressive (1 EiB cap),40,858.1489350995123,0.0033621838941850016,0.0033621838941850016,5820581.039103983,64.68502629920499,0.003399062017070646
Aggressive (1 EiB cap),41,878.681162108263,0.003340672684481494,0.003340672684481494,5754625.36803333,62.45767692191704,0.003376570777084582
Aggressive (1 EiB cap),42,896.5995485417503,0.0033204059380020183,0.0033204059380020183,5674323.909298324,60.35533905932738,0.0033553881873432992
Aggressive (1 EiB cap),43,912.1360851706988,0.003301216387345942,0.003301216387345942,5582858.968323013,58.370996354250856,0.003335341390060035
Aggressive (1 EiB cap),44,925.5320548339719,0.003282955232716693,0.003282955232716693,5483080.903745206,56.498026247371826,0.003316276580354615
Aggressive (1 EiB cap),45,937.0266439430036,0.0032654915082873663,0.0032654915082873663,5377478.874541967,54.73017787506802,0.003298058313184469
Aggressive (1 EiB cap),46,946.8488636019363,0.0032487109942633615,0.0032487109942633615,5268178.936738526,53.06155120773432,0.0032805683582156696
Aggressive (1 EiB cap),47,955.2122969502132,0.003232514852357682,0.003232514852357682,5156960.922100397,51.48657735898239,0.003263704281794289
Aggressive (1 EiB cap),48,962.3121094913942,0.003216818125085724,0.003216818125085724,5045286.91261024,50.0,0.003247377897274038
Aggressive (1 EiB cap),49,968.3237716209436,0.0032015482032913324,0.0032015482032913324,4934335.741330737,48.59685781704234,0.003231513688489119
Aggressive (1 EiB cap),50,973.4030064231341,0.0031866433348133206,0.0031866433348133206,4825039.495703972,47.27246795350848,0.0032160472793124023
Aggressive (1 EiB cap),51,977.6865613009677,0.0031720512214850043,0.0031720512214850043,4718119.317512343,46.022410381342866,0.003200923996288269
Aggressive (1 EiB cap),52,981.2934900456455,0.003157727731809857,0.003157727731809857,4614118.832182781,44.842513149602496,0.003186097551336656
Aggressive (1 EiB cap),53,984.3267119339514,0.003143635742084262,0.003143635742084262,4513434.307549327,43.728838460958514,0.003171528856878211
Aggressive (1 EiB cap),54,986.8746816628972,0.003129744108563733,0.003129744108563733,4416341.177134081,42.67766952966369,0.0031571849755300386
Aggressive (1 EiB cap),55,989.0130573694069,0.0031160267665586014,0.0031160267665586014,4323016.913728376,41.68549817712543,0.0031430381998178406
Aggressive (1 EiB cap),56,990.806294632712,0.0031024619482424294,0.0031024619482424294,4233560.452289685,40.74901312368591,0.003129065253273987
Aggressive (1 EiB cap),57,992.3091241184917,0.003089031508737828,0.003089031508737828,4148008.476895886,39.86508893753401,0.003115246602109816
Aggressive (1 EiB cap),58,993.5678915330813,0.0030757203491332628,0.0030757203491332628,4066348.9363716478,39.03077560386717,0.0031015658657810893
Aggressive (1 EiB cap),59,994.6217528261515,0.003062515925040494,0.003062515925040494,3988532.160913163,38.24328867949119,0.003088009314763862
Aggressive (1 EiB cap),60,995.5037268390588,0.003049407829801529,0.003049407829801529,3914479.9345274735,37.5,0.0030745654443973913
Aggressive (1 EiB cap),61,996.2416132414993,0.003036387442265662,0.003036387442265662,3844092.8469925504,36.798428908521174,0.003061224614499151
Aggressive (1 EiB cap),62,996.8587867151706,0.003023447630022363,0.003023447630022363,3777256.211981036,36.13623397675424,0.0030479787454549584
Aggressive (1 EiB cap),63,997.3748797433399,0.003010582499988784,0.003010582499988784,3713844.799769096,35.51120519067143,0.003034821062528788
Aggressive (1 EiB cap),64,997.8063666432912,0.0029977871892446963,0.0029977871892446963,3653726.596394708,34.92125657480125,0.0030217458811555237
Aggressive (1 EiB cap),65,998.1670610575072,0.0029850576899426054,0.0029850576899426054,3596765.7677407456,34.36441923047926,0.003008748426935782
Aggressive (1 EiB cap),66,998.4685382929966,0.002972390702975657,0.002972390702975657,3542824.977451439,33.838834764831844,0.002995824684924499
Aggressive (1 EiB cap),67,998.720492865537,0.0029597835158515066,0.0029597835158515066,3491767.181977457,33.34274908856271,0.0029829712735853883
Aggressive (1 EiB cap),68,998.931040497558,0.002947233900895832,0.002947233900895832,3443457.004212383,32.874506561842956,0.0029701853394712915
Aggressive (1 EiB cap),69,999.1069727177018,0.0029347400304981725,0.0029347400304981725,3397761.768800602,32.432544468767006,0.0029574644692897546
Aggressive (1 EiB cap),70,999.2539711661634,0.0029223004066218274,0.0029223004066218274,3354552.266864133,32.015387801933585,0.0029448066165308003
Aggressive (1 EiB cap),71,999.376787749712,0.002909913802236443,0.002909913802236443,3313703.305202244,31.621644339745593,0.0029322100402778706
Aggressive (1 EiB cap),72,999.4793959258891,0.002897579212704621,0.002897579212704621,3275094.0845699534,31.25,0.0029196732542014934
Aggressive (1 EiB cap),73,999.5651176298791,0.002885295815470535,0.002885295815470535,3238608.44308268,30.899214454260587,0.002907194984056773
Aggressive (1 EiB cap),74,999.6367296867819,0.0028730629366664805,0.0028730629366664805,3204134.993809298,30.56811698837712,0.0028947741322777783
Aggressive (1 EiB cap),75,999.6965529699712,0.0028608800234793106,0.0028608800234793106,3171567.179932519,30.255602595335716,0.0028824097484912996
Aggressive (1 EiB cap),76,999.7465270647835,0.002848746621309022,0.002848746621309022,3140803.2662429567,29.960628287400624,0.0028701010049655153
Aggressive (1 EiB cap),77,999.7882727672409,0.00283666235491149,0.00283666235491149,3111746.2819974013,29.68220961523963,0.0028578471761712063
Aggressive (1 EiB cap),78,999.8231443812001,0.002824626912851359,0.002824626912851359,3084303.927151168,29.419417382415922,0.0028456476217690683
Aggressive (1 EiB cap),79,999.852273466121,0.0028126400347032684,0.0028126400347032684,3058388.4515357693,29.171374544281356,0.00283350177245049
Aggressive (1 EiB cap),80,999.8766054240136,0.002800701500533391,0.002800701500533391,3033916.514586871,28.937253280921478,0.0028214091181543097
Aggressive (1 EiB cap),81,999.8969300913515,0.0027888111222716346,0.0027888111222716346,3010809.0316438978,28.716272234383503,0.0028093691982615998
Aggressive (1 EiB cap),82,999.9139073138725,0.0027769687366502923,0.0027769687366502923,2988991.0115688574,28.507693900966792,0.0027973815934369166
Aggressive (1 EiB cap),83,999.9280883240037,0.0027651741994394775,0.0027651741994394775,2968391.3894083146,28.310822169872797,0.00278544591883986
Aggressive (1 EiB cap),84,999.9399336076414,0.002753427380755179,0.002753427380755179,2948942.857000967,28.125,0.002773561818476951
Aggressive (1 EiB cap),85,999.9498278353161,0.002741728161253689,0.002741728161253689,2930581.693774812,27.949607227130294,0.002761728960502391
Aggressive (1 EiB cap),86,999.9580923390371,0.0027300764290576858,0.0027300764290576858,2913247.599450916,27.78405849418856,0.0027499470333082997
Aggressive (1 EiB cap),87,999.9649955375166,0.002718472077285575,0.002718472077285575,2896883.529949783,27.627801297667858,0.0027382157422718104
Aggressive (1 EiB cap),88,999.9707616466246,0.0027069150020775264,0.0027069150020775264,2881435.5374606396,27.480314143700312,0.0027265348070486133
Aggressive (1 EiB cap),89,999.9755779567679,0.0026954051010298304,0.0026954051010298304,2866852.6153670265,27.341104807619814,0.0027149039593210894
Aggressive (1 EiB cap),90,999.9796009127201,0.0026839422719643646,0.0026839422719643646,2853086.5485104294,27.20970869120796,0.002703322940924621
Aggressive (1 EiB cap),91,999.9829611927989,0.0026725264119724663,0.0026725264119724663,2840091.769106579,27.085687272140678,0.0026917915022884645
Aggressive (1 EiB cap),92,999.9857679519605,0.002661157416683035,0.002661157416683035,2827825.2184976316,26.96862664046074,0.0026803094011383097
Aggressive (1 EiB cap),93,999.9881123663553,0.002649835179713297,0.002649835179713297,2816246.214820806,26.85813611719175,0.0026688764014164926
Aggressive (1 EiB cap),94,999.9900705942882,0.002638559592267922,0.002638559592267922,2805316.3265944635,26.753846950483396,0.002657492272383254
Aggressive (1 EiB cap),95,999.9917062496261,0.0026273305428581575,0.0026273305428581575,2794999.252161475,26.6554110849364,0.0026461567878686087
Aggressive (1 EiB cap),96,999.9930724679073,0.0026161479171175873,0.0026161479171175873,2785260.704883413,26.5625,0.00263486972564946
Aggressive (1 EiB cap),97,999.994213632201,0.0026050115976952812,0.0026050115976952812,2776068.303944578,26.474803613565147,0.0026236308669309143
Aggressive (1 EiB cap),98,999.9951668147382,0.002593921464210496,0.002593921464210496,2767391.4705997985,26.392029247094282,0.002612439995914254
Aggressive (1 EiB cap),99,999.9959629811106,0.0025828773932559147,0.0025828773932559147,2759201.3296823124,26.31390064883393,0.0026012968994369914
Aggressive (1 EiB cap),100,999.9966279961363,0.0025718792584387847,0.0025718792584387847,2751470.6161764013,26.240157071850156,0.002590201366672886
Aggressive (1 EiB cap),101,999.9971834640554,0.00256092693045122,0.00256092693045122,2744173.5866524237,26.170552403809907,0.0025791531888818206
Aggressive (1 EiB cap),102,999.9976474303346,0.002550020277162569,0.002550020277162569,2737285.9353585974,26.104854345603982,0.0025681521592011668
Aggressive (1 EiB cap),103,999.9980349678767,0.0025391591637280685,0.0025391591637280685,2730784.7147633783,26.042843636070337,0.0025571980724716508
Aggressive (1 EiB cap),104,999.9983586666716,0.002528343452709097,0.002528343452709097,2724648.2603440504,25.98431332023037,0.0025462907250919224
Aggressive (1 EiB cap),105,999.998629042793,0.0025175730042012365,0.0025175730042012365,2718856.1194205214,25.929068058595877,0.0025354299148969838
Aggressive (1 EiB cap),106,999.9988548800253,0.002506847675967135,0.002506847675967135,2713388.983838021,25.876923475241696,0.0025246154410564956
Aggressive (1 EiB cap),107,999.9990435152163,0.002496167323571719,0.002496167323571719,2708228.626307964,25.8277055424682,0.0025138471039895856
Aggressive (1 EiB cap),108,999.9992010766267,0.002485531800517861,0.002485531800517861,2703357.8402225096,25.78125,0.002503124705293401
Aggressive (1 EiB cap),109,999.9993326830171,0.0024749409583809975,0.0024749409583809975,2698760.3827650463,25.73740180678257,0.0024924480476831035
Aggressive (1 EiB cap),110,999.9994426099415,0.002464394646941523,0.002464394646941523,2694420.9211457847,25.69601462354714,0.0024818169349413595
Aggressive (1 EiB cap),111,999.9995344286452,0.0024538927143140763,0.0024538927143140763,2690324.9817987545,25.656950324416965,0.00247123117187575
Aggressive (1 EiB cap),112,999.9996111220861,0.0024434350070730716,0.0024434350070730716,2686458.902383677,25.620078535925078,0.002460690564282765
Aggressive (1 EiB cap),113,999.9996751818419,0.0024330213703739707,0.0024330213703739707,2682809.7864432526,25.585276201904954,0.002450194918917269
Aggressive (1 EiB cap),114,999.999728689054,0.00242265164806998,0.00242265164806998,2679365.4605734274,25.55242717280199,0.0024397440434665327
Aggressive (1 EiB cap),115,999.9997733820386,0.0024123256828239635,0.0024123256828239635,2676114.4339710698,25.52142181803517,0.0024293377465280544
Aggressive (1 EiB cap),116,999.9998107127604,0.002402043316215434,0.002402043316215434,2673045.8602301264,25.492156660115185,0.0024189758375905385
Aggressive (1 EiB cap),117,999.9998418940025,0.002391804388842599,0.002391804388842599,2670149.5012637945,25.464534029297937,0.0024086581270175013
Aggressive (1 EiB cap),118,999.9998679387667,0.002381608740419471,0.002381608740419471,2667415.693236499,25.438461737620848,0.002398384426033073
Aggressive (1 EiB cap),119,999.9998896931831,0.002371456209868106,0.002371456209868106,2664835.314395423,25.4138527712341,0.002388154546709614
Aggressive (1 EiB cap),120,999.9999078640001,0.0023613466354060657,0.0023613466354060657,2662399.7546971138,25.390625,0.0023779683019568535
